Name,Date,PoslednaCena,Max,Min,ProsecnaCena,%Prom,Kolicina,Promet,Vkupno
TKPR,08.11.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,07.11.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,06.11.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,05.11.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,04.11.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,01.11.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,31.10.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,30.10.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,29.10.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,28.10.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,25.10.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,24.10.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,22.10.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,21.10.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,18.10.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,17.10.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,16.10.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,15.10.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,14.10.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,10.10.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,09.10.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,08.10.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,07.10.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,04.10.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,03.10.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,02.10.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,01.10.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,30.9.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,27.9.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,26.9.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,25.9.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,24.9.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,23.9.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,20.9.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,19.9.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,18.9.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,17.9.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,16.9.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,13.9.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,12.9.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,11.9.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,10.9.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,06.9.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,05.9.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,04.9.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,03.9.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,02.9.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,30.8.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,29.8.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,27.8.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,26.8.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,23.8.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,22.8.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,21.8.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,20.8.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,19.8.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,16.8.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,15.8.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,14.8.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,13.8.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,12.8.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,09.8.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,08.8.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,07.8.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,06.8.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,05.8.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,01.8.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,31.7.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,30.7.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,29.7.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,26.7.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,25.7.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,24.7.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,23.7.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,22.7.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,19.7.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,18.7.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,17.7.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,16.7.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,15.7.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,12.7.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,11.7.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,10.7.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,09.7.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,08.7.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,05.7.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,04.7.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,03.7.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,02.7.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,01.7.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,28.6.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,27.6.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
TKPR,26.6.2024,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0
