Date,PoslednaCena,Max,Min,SMA_20,EMA_20,WMA_20,HMA_20,TMA_20,RSI,MACD,CCI,ADX,Stoch,Signal
20.9.2016,1850.0,1850.0,1850.0,1684.5,1732.8346979437067,1773.9380952380952,2015.5,1540.8925,85.02232256853496,89.29247657051724,60.60606060606061,55.192996171244836,100.0,Sell
19.9.2016,1850.0,1850.0,1850.0,1706.3,1743.993298139544,1789.7,1993.7,1551.4575,85.02232256853496,87.25759613912714,55.555555555555586,56.25383019371532,100.0,Sell
16.9.2016,1850.0,1850.0,1850.0,1725.95,1754.0891745072065,1803.3857142857144,1974.05,1563.2375,85.02232256853496,84.66892803887436,51.28205128205126,57.23889035743792,100.0,Sell
15.9.2016,1850.0,1850.0,1850.0,1745.6,1763.2235388398535,1815.2,1954.4,1576.2325,85.02232256853496,81.67588120205119,47.619047619047656,58.15358908089461,,Sell
14.9.2016,1850.0,1850.0,1850.0,1763.0,1771.4879637122483,1825.142857142857,1937.0,1590.2175,85.02232256853496,78.4001222136335,44.44444444444444,59.00295218124726,,Sell
13.9.2016,1850.0,1850.0,1850.0,1780.4,1778.965300501558,1833.4285714285713,1919.6,1605.1924999999999,85.02232256853496,74.94019568750991,41.666666666666636,59.791646488717575,,Buy
12.9.2016,1850.0,1850.0,1850.0,1797.8,1785.7305099776001,1840.057142857143,1902.2,1621.1575,85.02232256853496,71.37540771761246,39.21568627450982,60.524005488511435,,Buy
09.9.2016,1545.0,1545.0,1545.0,1799.95,1762.8037947416383,1815.9809523809524,1839.05,1637.225,26.46400586982824,43.438603379742744,-199.7610232904352,59.563146925812624,0.0,Buy
07.9.2016,1545.0,1545.0,1545.0,1802.1,1742.0605761948157,1791.7,1775.9,1653.395,26.46400586982824,21.055766894178078,-210.48753530639792,58.67092111759229,0.0,Buy
06.9.2016,1545.0,1545.0,1545.0,1804.25,1723.2929022714998,1767.2142857142858,1712.75,1669.6675,26.46400586982824,3.2794047827621853,-222.22222222222223,57.84242572424484,0.0,Buy
05.9.2016,1545.0,1545.0,1545.0,1789.0,1706.3126258646903,1742.5238095238096,1667.0,1684.3024999999998,26.46400586982824,-10.685316584105067,-166.66666666666666,57.07310857327935,0.0,Buy
02.9.2016,1545.0,1545.0,1545.0,1773.75,1690.9495186394818,1719.2857142857142,1621.25,1697.3,26.46400586982824,-21.504567608470097,-133.33333333333334,56.358742647382826,0.0,Buy
01.9.2016,1545.0,1545.0,1545.0,1758.5,1677.0495644833406,1697.5,1575.5,1708.6599999999999,26.46400586982824,-29.73612248387326,-111.11111111111113,55.69540285905033,0.0,Buy
31.8.2016,1545.0,1545.0,1545.0,1743.25,1664.4734154849273,1677.1666666666667,1529.75,1718.3825000000002,26.46400586982824,-35.846473198404055,-95.23809523809524,55.07944448417017,0.0,Buy
30.8.2016,1545.0,1545.0,1545.0,1728.0,1653.0949949625533,1658.2857142857142,1484.0,1726.4675,26.46400586982824,-40.225278194707016,-83.33333333333333,54.50748313606716,0.0,Buy
29.8.2016,1545.0,1545.0,1545.0,1712.75,1642.8002335375481,1640.857142857143,1438.25,1732.8049999999998,26.46400586982824,-43.19755814115865,-74.07407407407409,53.9763761699715,0.0,Buy
26.8.2016,1545.0,1545.0,1545.0,1697.5,1633.4859255815911,1624.8809523809523,1392.5,1737.395,26.46400586982824,-45.033987636057645,-66.66666666666666,53.48320541573982,0.0,Buy
25.8.2016,1545.0,1545.0,1545.0,1682.25,1625.0586945738205,1610.357142857143,1407.75,1740.2375,26.46400586982824,-45.95957783706331,-60.606060606060616,53.025261143953266,0.0,Buy
24.8.2016,1545.0,1545.0,1545.0,1667.0,1617.4340569953613,1597.2857142857142,1423.0,1741.3325,26.46400586982824,-46.16099947218686,-55.55555555555555,52.600027177294315,0.0,Buy
23.8.2016,1545.0,1545.0,1545.0,1651.75,1610.5355753767553,1585.6666666666667,1438.25,1740.6799999999998,26.46400586982824,-45.792757169537936,-51.282051282051285,52.20516706539672,0.0,Buy
22.8.2016,1545.0,1545.0,1545.0,1636.5,1604.2940920075405,1575.5,1453.5,1738.28,26.46400586982824,-44.982393460402136,-47.61904761904763,51.8385112472061,,Buy
19.8.2016,1545.0,1545.0,1545.0,1621.25,1598.6470356258699,1566.7857142857142,1468.75,1734.0275000000001,26.46400586982824,-43.83487324999214,-44.44444444444444,51.4980451303148,,Buy
18.8.2016,1545.0,1545.0,1545.0,1606.0,1593.5377941376917,1559.5238095238096,1484.0,1728.03,26.46400586982824,-42.43627623898715,-41.666666666666664,51.18189802177289,,Buy
17.8.2016,1545.0,1545.0,1545.0,1590.75,1588.915147076959,1553.7142857142858,1499.25,1720.2875,26.46400586982824,-40.85690506239939,-39.2156862745098,50.8883328495554,,Buy
16.8.2016,1545.0,1545.0,1545.0,1575.5,1584.7327521172488,1549.357142857143,1514.5,1710.9125,26.46400586982824,-39.15390023672626,-37.03703703703704,50.61573661821058,,Sell
15.8.2016,1545.0,1545.0,1545.0,1560.25,1580.9486804870346,1546.452380952381,1529.75,1699.905,26.46400586982824,-37.37343890337297,-35.08771929824562,50.36261154624754,,Sell
12.8.2016,1545.0,1545.0,1545.0,1545.0,1577.5249966311264,1545.0,1545.0,1687.2649999999999,26.46400586982824,-35.552582429624636,,50.127566836567574,,Sell
11.8.2016,1545.0,1545.0,1545.0,1545.0,1574.4273779043524,1545.0,1545.0,1674.5175,26.46400586982824,-33.720827842732206,,49.90931103472189,,Sell
10.8.2016,1545.0,1545.0,1545.0,1545.0,1571.6247704848902,1545.0,1545.0,1661.6625,26.46400586982824,-31.901409544252374,,49.706644933008036,,Sell
09.8.2016,1545.0,1545.0,1545.0,1545.0,1569.0890780577577,1545.0,1545.0,1648.7,26.46400586982824,-30.11239054066573,,49.5184549814166,,Sell
08.8.2016,1545.0,1545.0,1545.0,1545.0,1566.794880147495,1545.0,1545.0,1636.5,26.46400586982824,-28.367576329414987,,49.34370716922456,,Sell
05.8.2016,1545.0,1545.0,1545.0,1545.0,1564.719177276305,1545.0,1545.0,1625.0625,26.46400586982824,-26.67727942510828,,49.181441343617664,,Sell
04.8.2016,1545.0,1545.0,1545.0,1545.0,1562.8411603928473,1545.0,1545.0,1614.3875,26.46400586982824,-25.048958153356807,,49.03076593412555,,Sell
03.8.2016,1545.0,1545.0,1545.0,1545.0,1561.142002260195,1545.0,1545.0,1604.475,26.46400586982824,-23.48774965664711,,48.89085305388287,,Sell
01.8.2016,1545.0,1545.0,1545.0,1545.0,1559.604668711605,1545.0,1545.0,1595.325,26.46400586982824,-21.996913943764866,,48.760933950800386,,Sell
29.7.2016,1545.0,1545.0,1545.0,1545.0,1558.2137478819284,1545.0,1545.0,1586.9375,26.46400586982824,-20.578203183600408,,48.64029478365236,,Sell
28.7.2016,1545.0,1545.0,1545.0,1545.0,1556.9552957026972,1545.0,1545.0,1579.3125,26.46400586982824,-19.232168221265283,,48.52827269987205,,Sell
27.7.2016,1545.0,1545.0,1545.0,1545.0,1555.8166961119641,1545.0,1545.0,1572.45,26.46400586982824,-17.958412416344345,,48.42425219350462,,Sell
26.7.2016,1545.0,1545.0,1545.0,1545.0,1554.7865345774912,1545.0,1545.0,1566.35,26.46400586982824,-16.755801316576026,,48.32766172330629,,Sell
25.7.2016,1500.0,1500.0,1500.0,1542.75,1549.568769379635,1540.7142857142858,1538.25,1560.9,12.67054180023294,-19.212378929959186,-666.6666666666666,50.2084655853667,0.0,Sell
22.7.2016,1500.0,1500.0,1500.0,1540.5,1544.8479342006221,1536.642857142857,1531.5,1556.1,12.67054180023294,-20.918103511043228,-333.3333333333333,51.95492631442279,0.0,Sell
21.7.2016,1500.0,1500.0,1500.0,1538.25,1540.5767023719916,1532.7857142857142,1524.75,1551.95,12.67054180023294,-22.016114467607167,-222.22222222222223,53.576639848546314,0.0,Sell
20.7.2016,1500.0,1500.0,1500.0,1536.0,1536.7122545270402,1529.142857142857,1518.0,1548.45,12.67054180023294,-22.62548357069727,-166.66666666666666,55.08251670166101,0.0,Sell
19.7.2016,1500.0,1500.0,1500.0,1533.75,1533.2158493339887,1525.7142857142858,1511.25,1545.6,12.67054180023294,-22.84506923755498,-133.33333333333334,56.48083092241036,0.0,Buy
18.7.2016,1500.0,1500.0,1500.0,1531.5,1530.052435111704,1522.5,1504.5,1543.4,12.67054180023294,-22.756766620562303,-111.11111111111111,57.779265555963335,0.0,Buy
15.7.2016,1500.0,1500.0,1500.0,1529.25,1527.190298434399,1519.5,1497.75,1541.85,12.67054180023294,-22.428247286786927,-95.23809523809523,58.98495485854824,0.0,Buy
14.7.2016,1500.0,1500.0,1500.0,1527.0,1524.6007462025516,1516.7142857142858,1491.0,1540.95,12.67054180023294,-21.915267782697583,-83.33333333333333,60.1045234966628,0.0,Buy
13.7.2016,1500.0,1500.0,1500.0,1524.75,1522.2578179927848,1514.142857142857,1484.25,1539.9375,12.67054180023294,-21.26361412242568,-74.07407407407409,61.1441229463406,0.0,Buy
12.7.2016,1500.0,1500.0,1500.0,1522.5,1520.1380258029958,1511.7857142857142,1477.5,1538.8125,12.67054180023294,-20.51073887152984,-66.66666666666667,62.109465292469984,0.0,Buy
11.7.2016,1500.0,1500.0,1500.0,1520.25,1518.220118583663,1509.642857142857,1479.75,1537.575,12.67054180023294,-19.687138730554125,-60.606060606060616,63.00585461387584,0.0,Buy
08.7.2016,1500.0,1500.0,1500.0,1518.0,1516.4848691947427,1507.7142857142858,1482.0,1536.225,12.67054180023294,-18.817513107504055,-55.55555555555556,63.83821612660985,0.0,Buy
07.7.2016,1500.0,1500.0,1500.0,1515.75,1514.9148816523864,1506.0,1484.25,1534.7625,12.67054180023294,-17.921737897336698,-51.28205128205128,64.61112324557715,0.0,Buy
06.7.2016,1500.0,1500.0,1500.0,1513.5,1513.4944167331116,1504.5,1486.5,1533.1875,12.67054180023294,-17.015683383418263,-47.61904761904762,65.32882271318964,,Buy
04.7.2016,1500.0,1500.0,1500.0,1511.25,1512.209234187101,1503.2142857142858,1488.75,1531.5,12.67054180023294,-16.111900691505753,-44.44444444444444,65.99525793311552,,Sell
01.7.2016,1500.0,1500.0,1500.0,1509.0,1511.0464499788056,1502.142857142857,1491.0,1529.7,12.67054180023294,-15.220197434975944,-41.666666666666664,66.61409063733241,,Sell
30.6.2016,1500.0,1500.0,1500.0,1506.75,1509.9944071236814,1501.2857142857142,1493.25,1527.7875,12.67054180023294,-14.348119984020059,-39.21568627450981,67.18872100553381,,Sell
29.6.2016,1500.0,1500.0,1500.0,1504.5,1509.042558826188,1500.642857142857,1495.5,1525.7625,12.67054180023294,-13.501357081031529,-37.03703703703704,67.7223063474351,,Sell
28.6.2016,1500.0,1500.0,1500.0,1502.25,1508.1813627475035,1500.2142857142858,1497.75,1523.625,12.67054180023294,-12.684077233037215,-35.08771929824562,68.21777845062915,,Sell
27.6.2016,1500.0,1500.0,1500.0,1500.0,1507.4021853429795,1500.0,1500.0,1521.375,12.67054180023294,-11.899210375115445,,68.67785968930936,,Sell
24.6.2016,1500.0,1500.0,1500.0,1500.0,1506.6972153103147,1500.0,1500.0,1519.2375,12.67054180023294,-11.148682661642624,,69.10507798236954,,Sell
