Date,PoslednaCena,Max,Min,SMA_20,EMA_20,WMA_20,HMA_20,TMA_20,RSI,MACD,CCI,ADX,Stoch,Signal
08.11.2024,2635.0,2635.0,2635.0,,2635.0,,,,,,,0.0,,Hold
07.11.2024,2635.0,2635.0,2635.0,,2635.0,,,,,,,0.0,,Hold
06.11.2024,2716.0,2716.0,2716.0,,2642.714285714286,,,,,,,0.0,,Hold
05.11.2024,2716.0,2716.0,2716.0,,2649.6938775510203,,,,,,,0.0,,Hold
04.11.2024,2716.0,2716.0,2716.0,,2656.0087463556847,,,,,,,0.0,,Hold
01.11.2024,2716.0,2716.0,2716.0,,2661.7221990837147,,,,,,,0.0,,Hold
31.10.2024,2716.0,2716.0,2716.0,,2666.891513456694,,,,,,,0.0,,Hold
30.10.2024,2716.0,2716.0,2716.0,,2671.568512175104,,,,,,,0.0,,Hold
29.10.2024,2716.0,2716.0,2716.0,,2675.8000824441415,,,,,,,0.0,,Hold
28.10.2024,2716.0,2716.0,2716.0,,2679.62864602089,,,,,,,0.0,,Hold
25.10.2024,2716.0,2716.0,2716.0,,2683.0925844950907,,,,,,,0.0,,Hold
24.10.2024,2716.0,2716.0,2716.0,,2686.226624066987,,,,,,,0.0,,Hold
22.10.2024,2716.0,2716.0,2716.0,,2689.0621836796545,,,,,,,0.0,,Hold
21.10.2024,2716.0,2716.0,2716.0,,2691.6276899958775,,,,100.0,,,0.0,100.0,Sell
18.10.2024,2716.0,2716.0,2716.0,,2693.948862377222,,,,100.0,,,0.0,100.0,Sell
17.10.2024,2716.0,2716.0,2716.0,,2696.0489707222487,,,,100.0,,,0.0,,Sell
16.10.2024,2716.0,2716.0,2716.0,,2697.949068748701,,,,100.0,,,0.0,,Sell
15.10.2024,2716.0,2716.0,2716.0,,2699.668205058348,,,,100.0,,,0.0,,Sell
14.10.2024,2716.0,2716.0,2716.0,,2701.22361410041,,,,100.0,,,0.0,,Sell
10.10.2024,2716.0,2716.0,2716.0,2707.9,2702.63088894799,2714.842857142857,2724.1,,100.0,,37.03703703703681,0.0,,Buy
09.10.2024,2716.0,2716.0,2716.0,2711.95,2703.90413761961,2715.614285714286,2720.05,,100.0,,35.08771929824644,0.0,,Buy
08.10.2024,2716.0,2716.0,2716.0,2716.0,2705.05612451298,2716.0,2716.0,,100.0,,,0.0,,Buy
07.10.2024,2800.0,2800.0,2800.0,2720.2,2714.0983983688866,2724.0,2728.6000000000004,,100.0,,666.666666666682,0.0,100.0,Buy
04.10.2024,2800.0,2800.0,2800.0,2724.4,2722.2795032861354,2731.6,2741.2000000000003,,100.0,,333.3333333333313,0.0,100.0,Buy
03.10.2024,2800.0,2800.0,2800.0,2728.6,2729.6814553541226,2738.8,2753.7999999999997,,100.0,,222.22222222222317,0.0,100.0,Sell
02.10.2024,2800.0,2800.0,2800.0,2732.8,2736.378459606111,2745.6,2766.3999999999996,,100.0,29.986060532490228,166.66666666666555,0.0,100.0,Sell
01.10.2024,2800.0,2800.0,2800.0,2737.0,2742.4376539293385,2752.0,2779.0,,100.0,31.31712902831032,133.33333333333334,0.0,100.0,Sell
30.9.2024,2800.0,2800.0,2800.0,2741.2,2747.9197821265443,2758.0,2791.6000000000004,,100.0,32.00309860163543,111.11111111111168,100.0,100.0,Sell
27.9.2024,2800.0,2800.0,2800.0,2745.4,2752.879802876397,2763.6,2804.2000000000003,,100.0,32.17583147416508,95.23809523809501,100.0,100.0,Sell
26.9.2024,2800.0,2800.0,2800.0,2749.6,2757.3674406976925,2768.8,2816.7999999999997,,100.0,31.944487354646753,83.33333333333353,100.0,100.0,Sell
25.9.2024,2800.0,2800.0,2800.0,2753.8,2761.427684440769,2773.6,2829.3999999999996,,100.0,31.399195097420943,74.07407407407375,100.0,100.0,Sell
24.9.2024,2800.0,2800.0,2800.0,2758.0,2765.1012383035527,2778.0,2842.0,,100.0,30.614146233812335,66.66666666666667,100.0,100.0,Sell
23.9.2024,2800.0,2800.0,2800.0,2762.2,2768.42492989369,2782.0,2837.8,,100.0,29.650200300970027,60.60606060606087,100.0,100.0,Sell
20.9.2024,2800.0,2800.0,2800.0,2766.4,2771.4320794276246,2785.6,2833.6,,100.0,28.557077985484284,55.555555555555436,100.0,100.0,Sell
19.9.2024,2800.0,2800.0,2800.0,2770.6,2774.1528337678506,2788.8,2829.4,,100.0,27.375206336764677,51.282051282051405,100.0,100.0,Sell
18.9.2024,2800.0,2800.0,2800.0,2774.8,2776.614468647103,2791.6,2825.2,,100.0,26.137270357434318,47.61904761904737,100.0,,Sell
17.9.2024,2800.0,2800.0,2800.0,2779.0,2778.8416621092833,2794.0,2821.0,,100.0,24.86951686528164,44.44444444444445,100.0,,Buy
16.9.2024,2800.0,2800.0,2800.0,2783.2,2780.8567419083993,2796.0,2816.8,,100.0,23.592849407153153,41.66666666666695,100.0,,Buy
13.9.2024,2800.0,2800.0,2800.0,2787.4,2782.6799093456943,2797.6,2812.6,2747.5225,100.0,22.323746989449774,39.215686274509636,100.0,,Buy
12.9.2024,2850.0,2850.0,2850.0,2794.1,2789.0913465508665,2803.5619047619048,2815.9,2751.8325,100.0,25.06363829193924,238.58301323089987,100.0,100.0,Buy
11.9.2024,2850.0,2850.0,2850.0,2800.8,2794.8921706888796,2808.885714285714,2819.2,2756.275,100.0,26.924651269194783,333.3333333333272,100.0,100.0,Buy
