Date,PoslednaCena,Max,Min,SMA_20,EMA_20,WMA_20,HMA_20,TMA_20,RSI,MACD,CCI,ADX,Stoch,Signal
14.3.2022,2899.0,2899.0,2899.0,2899.0,2898.9070349831604,2899.0,2899.0,2899.0,99.88079404210055,0.4433752598497449,,99.74997426732973,,Buy
11.3.2022,2899.0,2899.0,2899.0,2899.0,2898.915888794288,2899.0,2899.0,2899.0,99.88079404210055,0.41063775645216083,,99.75080382567769,,Buy
10.3.2022,2899.0,2899.0,2899.0,2899.0,2898.9238993853082,2899.0,2899.0,2899.0,99.88079404210055,0.38030908277642084,,99.75157412985793,,Buy
09.3.2022,2899.0,2899.0,2899.0,2899.0,2898.9311470628977,2899.0,2899.0,2899.0,99.88079404210055,0.3522132947650789,,99.75228941231101,,Buy
08.3.2022,2899.0,2899.0,2899.0,2899.0,2898.9377044854787,2899.0,2899.0,2899.0,99.88079404210055,0.32618709851976746,,99.75295360316031,,Buy
07.3.2022,2899.0,2899.0,2899.0,2899.0,2898.9436373916237,2899.0,2899.0,2899.0,99.88079404210055,0.3020789721335859,,99.75357035180608,,Buy
04.3.2022,2899.0,2899.0,2899.0,2899.0,2898.949005259088,2899.0,2899.0,2899.0,99.88079404210055,0.2797483435160757,,99.75414304697715,,Buy
03.3.2022,2899.0,2899.0,2899.0,2899.0,2898.9538619010796,2899.0,2899.0,2899.0,99.88079404210055,0.2590648214536486,,99.75467483535029,,Buy
02.3.2022,2899.0,2899.0,2899.0,2899.0,2898.958256005739,2899.0,2899.0,2899.0,99.88079404210055,0.23990747714287863,,99.75516863883963,,Buy
01.3.2022,2899.0,2899.0,2899.0,2899.0,2898.96223162424,2899.0,2899.0,2899.0,99.88079404210055,0.2221641734563491,,99.75562717065118,,Buy
28.2.2022,2899.0,2899.0,2899.0,2899.0,2898.9658286124077,2899.0,2899.0,2899.0,99.88079404210055,0.20573093924667774,,99.75605295019047,,Buy
25.2.2022,2899.0,2899.0,2899.0,2899.0,2898.9690830302734,2899.0,2899.0,2899.0,99.88079404210055,0.19051138607119356,,99.75644831690552,,Buy
