Date,PoslednaCena,Max,Min,SMA_20,EMA_20,WMA_20,HMA_20,TMA_20,RSI,MACD,CCI,ADX,Stoch,Signal
04.7.2022,51.0,51.0,51.0,51.0,51.05361857228842,51.0,51.0,51.015,10.108591706574757,-0.13586750233103118,,77.84085245414214,,Sell
01.7.2022,51.0,51.0,51.0,51.0,51.048512041594286,51.0,51.0,51.0075,10.108591706574757,-0.12609331208757624,,77.97950652935536,,Sell
30.6.2022,51.0,51.0,51.0,51.0,51.04389184715673,51.0,51.0,51.0025,10.108591706574757,-0.11699850990723348,,78.10825674205334,,Sell
29.6.2022,51.0,51.0,51.0,51.0,51.039711671237036,51.0,51.0,51.0,10.108591706574757,-0.1085396362912121,,78.22781051098718,,Sell
28.6.2022,51.0,51.0,51.0,51.0,51.0359296073097,51.0,51.0,51.0,10.108591706574757,-0.10067539472547793,,78.33882472499718,,Sell
27.6.2022,51.0,51.0,51.0,51.0,51.032507739946865,51.0,51.0,51.0,10.108591706574757,-0.09336665395773736,,78.44190935229219,,Sell
24.6.2022,51.0,51.0,51.0,51.0,51.02941176471383,51.0,51.0,51.0,10.108591706574757,-0.08657642510599572,,78.53763079192325,,Sell
23.6.2022,51.0,51.0,51.0,51.0,51.02661064426489,51.0,51.0,51.0,10.108591706574757,-0.08026981930926524,,78.62651498586638,,Sell
22.6.2022,51.0,51.0,51.0,51.0,51.02407629719204,51.0,51.0,51.0,10.108591706574757,-0.07441399061599441,,78.70905030881359,,Sell
21.6.2022,51.0,51.0,51.0,51.0,51.02178331650708,51.0,51.0,51.0,10.108591706574757,-0.06897806795755912,,78.78569025155026,,Sell
20.6.2022,51.0,51.0,51.0,51.0,51.01970871493498,51.0,51.0,51.0,10.108591706574757,-0.06393307934530412,,78.85685591266291,,Sell
17.6.2022,51.0,51.0,51.0,51.0,51.01783169446498,51.0,51.0,51.0,10.108591706574757,-0.05925187083889227,,78.9229383122675,,Sell
16.6.2022,51.0,51.0,51.0,51.0,51.01613343784926,51.0,51.0,51.0,10.108591706574757,-0.054909022341398384,,78.98430054047176,,Sell
15.6.2022,51.0,51.0,51.0,51.0,51.014596919958855,51.0,51.0,51.0,10.108591706574757,-0.05088076186796542,,79.04127975237573,,Sell
14.6.2022,51.0,51.0,51.0,51.0,51.01320673710563,51.0,51.0,51.0,10.108591706574757,-0.04714487959541458,,79.09418902057226,,Sell
13.6.2022,51.0,51.0,51.0,51.0,51.01194895261937,51.0,51.0,51.0,10.108591706574757,-0.04368064271982064,,79.14331905532619,,Sell
09.6.2022,75.0,75.0,75.0,52.2,53.2965252428461,53.285714285714285,54.599999999999994,51.06,99.75815109339828,1.8740612026125731,666.6666666666658,80.59853366672112,100.0,Sell
08.6.2022,75.0,75.0,75.0,53.4,55.36352283876552,55.457142857142856,58.199999999999996,51.18,99.75815109339828,3.3552086745668674,333.33333333333354,81.94980437730214,100.0,Sell
07.6.2022,75.0,75.0,75.0,54.6,57.23366352078786,57.51428571428571,61.800000000000004,51.36,99.75815109339828,4.477415854308077,222.22222222222214,83.20455575141308,100.0,Sell
06.6.2022,75.0,75.0,75.0,55.8,58.92569556642711,59.457142857142856,65.4,51.6,99.75815109339828,5.305613321577589,166.66666666666674,84.36968202737323,100.0,Sell
03.6.2022,75.0,75.0,75.0,57.0,60.45658170295786,61.285714285714285,69.0,51.9,99.75815109339828,5.894023151243701,133.33333333333331,85.45158499790766,100.0,Sell
02.6.2022,51.0,51.0,51.0,57.0,59.55595487410473,60.714285714285715,69.0,52.2,40.80723486113645,4.373329734016366,-44.44444444444444,80.66115226178135,0.0,Sell
01.6.2022,51.0,51.0,51.0,57.0,58.74110202895189,60.142857142857146,69.0,52.5,40.80723486113645,3.1320647520403426,-44.44444444444444,76.21289329252122,0.0,Sell
31.5.2022,51.0,51.0,51.0,57.0,58.00385421667076,59.57142857142857,69.0,52.8,40.80723486113645,2.123870652178333,-44.44444444444444,72.08236710677966,0.0,Sell
30.5.2022,51.0,51.0,51.0,57.0,57.33682048174973,59.0,69.0,53.1,40.80723486113645,1.309771335737402,-44.44444444444444,68.24687850573392,0.0,Sell
