Date,PoslednaCena,Max,Min,SMA_20,EMA_20,WMA_20,HMA_20,TMA_20,RSI,MACD,CCI,ADX,Stoch,Signal
14.3.2023,2600.0,2600.0,2600.0,2585.0,2578.8467820669653,2577.1428571428573,2555.0,2596.25,61.823815857991605,-2.596648681215356,44.44444444444445,77.84849517481113,100.0,Buy
13.3.2023,2570.0,2570.0,2570.0,2583.5,2578.0042313939207,2575.714285714286,2550.5,2595.425,46.83261460784117,-2.850798715704059,-38.96103896103896,72.7403716865692,50.0,Buy
10.3.2023,2600.0,2600.0,2600.0,2583.5,2580.099066499262,2577.285714285714,2550.5,2594.6,57.84164292608294,-0.6242689852811054,47.61904761904761,68.66486579281111,100.0,Buy
09.3.2023,2600.0,2600.0,2600.0,2583.5,2581.994393499332,2578.8571428571427,2550.5,2593.775,57.84164292608294,1.127277316164509,47.61904761904761,64.88046746289288,100.0,Buy
08.3.2023,2560.0,2560.0,2539.0,2581.5,2579.8996893565386,2576.6190476190477,2556.5,2592.85,43.813021555728994,-0.704158229040786,-76.58301027001325,61.83695020653654,34.42622950819672,Buy
07.3.2023,2500.0,2500.0,2500.0,2576.5,2572.2901951321064,2568.8571428571427,2553.5,2591.675,31.479682728409912,-6.917343818828158,-177.3817843000236,60.033912095212145,0.0,Buy
06.3.2023,2500.0,2500.0,2500.0,2571.5,2565.4054146433346,2561.5714285714284,2550.5,2590.25,31.479682728409912,-11.706394137677307,-149.46693976156737,58.35966242041092,0.0,Buy
03.3.2023,2549.0,2549.0,2549.0,2568.95,2563.842994201112,2559.4285714285716,2554.8500000000004,2588.6974999999998,45.902991574741414,-11.416260978511673,-41.4288733882898,54.73976372264354,49.0,Buy
02.3.2023,2549.0,2549.0,2549.0,2566.4,2562.429375705768,2557.5285714285715,2559.2000000000003,2587.0175,45.902991574741414,-11.058848834110904,-36.72590199246135,51.37842921757383,49.0,Buy
01.3.2023,2549.0,2549.0,2549.0,2563.85,2561.1503875433136,2555.8714285714286,2551.5499999999997,2585.21,45.902991574741414,-10.6527983069127,-32.384142936906755,48.257190034294815,49.0,Buy
28.2.2023,2549.0,2549.0,2549.0,2561.3,2559.9932077772837,2554.457142857143,2543.8999999999996,2583.275,45.902991574741414,-10.213268141080334,-28.210576015108202,45.3588965069643,49.0,Buy
27.2.2023,2550.0,2550.0,2550.0,2558.8,2559.0414737032565,2553.3809523809523,2542.3999999999996,2581.2149999999997,46.213776000916226,-9.672744300145041,-21.59606414925522,42.62319120071901,50.0,Sell
24.2.2023,2550.0,2550.0,2550.0,2556.3,2558.180380969613,2552.542857142857,2534.8999999999996,2579.03,46.213776000916226,-9.139026256105808,-16.929862000284068,40.08289341634838,50.0,Sell
