Date,PoslednaCena,Max,Min,SMA_20,EMA_20,WMA_20,HMA_20,TMA_20,RSI,MACD,CCI,ADX,Stoch,Signal,Start Date,End Date
2021-05-17,2500.0,2500.0,2500.0,2290.65,2312.3794695661795,2336.309523809524,2403.9500000000003,2190.9700000000003,88.38504321493534,67.62208303256239,216.08092067915575,45.42517296710954,100.0,Sell,2021-05-17,2021-05-23
2021-05-24,2500.0,2500.0,2500.0,2307.65,2330.248091512258,2356.247619047619,2435.35,2200.3025000000002,88.38504321493534,73.94671796195917,182.90305710074625,47.664095357306756,100.0,Sell,2021-05-24,2021-05-30
2021-05-31,2500.0,2500.0,2500.0,2324.65,2346.414939939662,2374.5666666666666,2459.9500000000003,2210.335,88.38504321493534,78.05921862787454,145.0822215327333,49.74309471963276,100.0,Sell,2021-05-31,2021-06-06
2021-06-07,2500.0,2500.0,2500.0,2341.65,2361.042088516837,2391.266666666667,2484.5499999999997,2221.0675,88.38504321493534,80.39169956410024,120.0849353505478,51.673594127506895,100.0,Sell,2021-06-07,2021-06-13
2021-06-14,2500.0,2500.0,2500.0,2358.65,2374.2761753247573,2406.347619047619,2509.15,2232.5,88.38504321493534,81.30299716867466,102.60039559402607,53.46620072053288,100.0,Sell,2021-06-14,2021-06-20
2021-06-21,2500.0,2500.0,2500.0,2373.65,2386.2498729128756,2419.809523809524,2535.7499999999995,2244.4325,88.38504321493534,81.09044689113443,89.6289990778179,55.130763985485586,100.0,Sell,2021-06-21,2021-06-27
2021-06-28,2500.0,2500.0,2500.0,2383.65,2397.0832183497446,2431.842857142857,2563.9500000000003,2256.3650000000002,88.38504321493534,79.99981123903126,79.4618313442264,56.676429874370235,100.0,Sell,2021-06-28,2021-07-04
2021-07-05,2500.0,2500.0,2500.0,2393.65,2406.88481660215,2442.9238095238097,2592.15,2268.2975,88.38504321493534,78.23364585645459,71.43576826196467,58.11169105690599,100.0,Sell,2021-07-05,2021-07-11
2021-07-12,2500.0,2500.0,2500.0,2403.65,2415.752929306707,2453.052380952381,2596.35,2280.2300000000005,88.38504321493534,75.95834652986059,64.95761069255526,59.444433583546335,100.0,Sell,2021-07-12,2021-07-18
2021-07-19,2500.0,2500.0,2500.0,2413.65,2423.7764598489252,2462.2285714285713,2586.35,2292.1625000000004,88.38504321493534,73.3100824246394,59.64221577565957,60.681980215426655,100.0,Sell,2021-07-19,2021-07-25
2021-07-26,2500.0,2500.0,2500.0,2423.65,2431.035844625218,2470.4523809523807,2576.35,2304.0950000000003,88.38504321493534,70.39978909519641,55.23303130595188,61.83113065931552,100.0,Sell,2021-07-26,2021-08-01
2021-08-02,2500.0,2500.0,2500.0,2435.75,2437.603859422816,2477.7238095238095,2564.25,2316.2375,88.38504321493534,67.31736794996141,51.282051282051285,62.898198928640895,100.0,Sell,2021-08-02,2021-08-08
2021-08-09,2500.0,2500.0,2500.0,2446.15,2443.5463490015954,2483.842857142857,2553.85,2328.42,88.38504321493534,64.13521613588864,47.61904761904757,63.889048035871596,,Buy,2021-08-09,2021-08-15
2021-08-16,2500.0,2500.0,2500.0,2456.55,2448.9228871919195,2488.9714285714285,2543.45,2340.6425000000004,88.38504321493534,60.911191596248955,44.44444444444432,64.80912220687154,,Buy,2021-08-16,2021-08-22
2021-08-23,2500.0,2500.0,2500.0,2466.95,2453.7873741260223,2493.109523809524,2533.05,2352.9049999999997,88.38504321493534,57.69110181053384,41.66666666666681,65.66347679422861,,Buy,2021-08-23,2021-08-29
2021-08-30,2500.0,2500.0,2500.0,2477.35,2458.1885765902107,2496.2571428571428,2522.65,2365.3575,88.38504321493534,54.510790989127145,39.2156862745099,66.45680605391733,,Buy,2021-08-30,2021-09-05
2021-09-06,2500.0,2500.0,2500.0,2486.9,2462.1706169149525,2498.4142857142856,2513.1,2377.915,88.38504321493534,51.3978888813117,37.037037037036896,67.19346893791399,,Buy,2021-09-06,2021-09-12
2021-09-13,2500.0,2500.0,2500.0,2496.45,2465.7734153040046,2499.6619047619047,2503.55,2390.5775000000003,88.38504321493534,48.373274536084864,35.08771929824656,67.87751304448231,,Buy,2021-09-13,2021-09-19
2021-09-20,2500.0,2500.0,2500.0,2500.0,2469.0330900369568,2500.0,2500.0,2402.745,88.38504321493534,45.452300054370426,,68.51269685772434,,Buy,2021-09-20,2021-09-26
2021-09-27,2500.0,2500.0,2500.0,2500.0,2471.9823195572467,2500.0,2500.0,2414.0625000000005,88.38504321493534,42.645812354402096,,69.10251039859193,,Buy,2021-09-27,2021-10-03
2021-10-04,2500.0,2500.0,2500.0,2500.0,2474.650670075604,2500.0,2500.0,2424.53,88.38504321493534,39.961005041271164,,69.65019440082612,,Buy,2021-10-04,2021-10-10
2021-10-11,2500.0,2500.0,2500.0,2500.0,2477.0648919731657,2500.0,2500.0,2434.1475,88.38504321493534,37.402127459288295,,70.15875811718645,,Buy,2021-10-11,2021-10-17
2021-10-18,2500.0,2500.0,2500.0,2500.0,2479.2491879757213,2500.0,2500.0,2442.915,88.38504321493534,34.97107377016437,,70.63099585380675,,Buy,2021-10-18,2021-10-24
2021-10-25,2500.0,2500.0,2500.0,2500.0,2481.225455787557,2500.0,2500.0,2450.8325,88.38504321493534,32.66787132119043,,71.06950232352561,,Buy,2021-10-25,2021-10-31
2021-11-01,2500.0,2500.0,2500.0,2500.0,2483.0135076173137,2500.0,2500.0,2457.9,88.38504321493534,30.49108454411771,,71.47668690255026,,Buy,2021-11-01,2021-11-07
2021-11-08,2507.0,2507.0,2507.0,2500.35,2485.297935463284,2500.6666666666665,2501.0499999999997,2464.235,89.89649286266054,28.996552629954294,666.6666666667579,72.07070824703388,100.0,Buy,2021-11-08,2021-11-14
2021-11-15,2507.0,2507.0,2507.0,2500.7,2487.3647987524946,2501.3,2502.1000000000004,2470.0875,89.89649286266054,27.495178023359585,333.33333333338146,72.62229949548296,100.0,Buy,2021-11-15,2021-11-21
2021-11-22,2507.0,2507.0,2507.0,2501.05,2489.2348179189235,2501.9,2503.1499999999996,2475.4575,89.89649286266054,26.005552015076773,222.22222222219958,73.13449136904283,100.0,Buy,2021-11-22,2021-11-28
2021-11-29,2507.0,2507.0,2507.0,2501.4,2490.926740021883,2502.4666666666667,2504.2000000000003,2480.3450000000003,89.89649286266054,24.54210654402914,166.66666666665992,73.610098108777,100.0,Buy,2021-11-29,2021-12-05
2021-12-06,2507.0,2507.0,2507.0,2501.75,2492.4575266864654,2503.0,2505.25,2484.75,89.89649286266054,23.11585033116762,133.33333333333334,74.05173293853014,100.0,Buy,2021-12-06,2021-12-12
2021-12-13,2507.0,2507.0,2507.0,2502.1,2493.842524144897,2503.5,2506.2999999999997,2488.6725,89.89649286266054,21.73498463355645,111.11111111111455,74.46182242330092,100.0,Buy,2021-12-13,2021-12-19
2021-12-20,2507.0,2507.0,2507.0,2502.45,2495.0956170834784,2503.9666666666667,2507.3500000000004,2492.0075,89.89649286266054,20.40541766666911,95.23809523810068,74.84261980201664,100.0,Buy,2021-12-20,2021-12-26
2021-12-27,2507.0,2507.0,2507.0,2502.8,2496.2293678374326,2504.4,2508.3999999999996,2494.84,89.89649286266054,19.131193773333962,83.33333333332882,75.19621736796695,100.0,Buy,2021-12-27,2022-01-02
2022-01-03,2507.0,2507.0,2507.0,2503.15,2497.2551423291056,2504.8,2509.4500000000003,2497.17,89.89649286266054,17.914850907919572,74.07407407407213,75.52455796492083,100.0,Buy,2022-01-03,2022-01-09
2022-01-10,2507.0,2507.0,2507.0,2503.5,2498.183224012048,2505.1666666666665,2510.5,2498.9975000000004,89.89649286266054,16.75771788335942,66.66666666666667,75.82944566209228,100.0,Buy,2022-01-10,2022-01-16
2022-01-17,2507.0,2507.0,2507.0,2503.85,2499.022916963281,2505.5,2510.15,2500.3225,89.89649286266054,15.660161036386853,60.606060606062194,76.11255566660863,100.0,Buy,2022-01-17,2022-01-23
2022-01-24,2507.0,2507.0,2507.0,2504.2,2499.7826391572544,2505.8,2509.8,2501.1875,89.89649286266054,14.621788452161127,55.55555555555857,76.37544352794524,100.0,Buy,2022-01-24,2022-01-30
2022-01-31,2507.0,2507.0,2507.0,2504.55,2500.4700068565635,2506.0666666666666,2509.45,2501.5924999999997,89.89649286266054,13.64161861036473,51.28205128204836,76.61955368490065,100.0,Buy,2022-01-31,2022-02-06
