Date,PoslednaCena,Max,Min,SMA_20,EMA_20,WMA_20,HMA_20,TMA_20,RSI,MACD,CCI,ADX,Stoch,Signal,Start Date,End Date
2018-05-03,30.0,30.0,30.0,,29.539084949718475,,,,98.59409125139489,0.8950742568103642,,,,Buy,2018-05-03,2018-05-03
2018-05-04,30.0,30.0,30.0,,29.58298162117386,,,,98.59409125139489,0.8327305467178583,,,,Buy,2018-05-04,2018-05-04
2018-05-05,,,,,29.58298162117386,,,,98.59409125139489,0.8327305467178583,,,,Buy,2018-05-05,2018-05-05
2018-05-06,,,,,29.58298162117386,,,,98.59409125139489,0.8327305467178583,,,,Buy,2018-05-06,2018-05-06
2018-05-07,30.0,30.0,30.0,,29.630496181324315,,,,98.59409125139489,0.7665778543761732,,,,Buy,2018-05-07,2018-05-07
2018-05-08,30.0,30.0,30.0,,29.665687021198192,,,,98.59409125139489,0.7124652017814022,,,,Buy,2018-05-08,2018-05-08
2018-05-09,30.0,30.0,30.0,,29.69752635251265,,,,98.59409125139489,0.6619499873349994,,,,Buy,2018-05-09,2018-05-09
2018-05-10,30.0,30.0,30.0,,29.726333366559064,,,,98.59409125139489,0.6148289505198967,,,,Buy,2018-05-10,2018-05-10
2018-05-11,30.0,30.0,30.0,,29.7523968554582,,,,98.59409125139489,0.5709041615562711,,,,Buy,2018-05-11,2018-05-11
2018-05-12,,,,,29.7523968554582,,,,98.59409125139489,0.5709041615562711,,,,Buy,2018-05-12,2018-05-12
2018-05-13,,,,,29.7523968554582,,,,98.59409125139489,0.5709041615562711,,,,Buy,2018-05-13,2018-05-13
2018-05-14,30.0,30.0,30.0,,29.78060845260145,,,,98.59409125139489,0.5241896360637703,,,,Buy,2018-05-14,2018-05-14
2018-05-15,30.0,30.0,30.0,,29.801502885687025,,,,98.59409125139489,0.4864526553767803,,,,Buy,2018-05-15,2018-05-15
2018-05-16,30.0,30.0,30.0,,29.820407372764453,,,,98.59409125139489,0.45134302486273725,,,,Buy,2018-05-16,2018-05-16
2018-05-17,30.0,30.0,30.0,,29.837511432501174,,,,98.59409125139489,0.4186919693333593,,,,Buy,2018-05-17,2018-05-17
2018-05-18,30.0,30.0,30.0,,29.85298653416773,,,,98.59409125139489,0.3883392395672267,,,,Buy,2018-05-18,2018-05-18
2018-05-19,,,,,29.85298653416773,,,,98.59409125139489,0.3883392395672267,,,,Buy,2018-05-19,2018-05-19
2018-05-20,,,,,29.85298653416773,,,,98.59409125139489,0.3883392395672267,,,,Buy,2018-05-20,2018-05-20
2018-05-21,30.0,30.0,30.0,,29.869737067285424,,,,98.59409125139489,0.35601737452953586,,,,Buy,2018-05-21,2018-05-21
2018-05-22,30.0,30.0,30.0,,29.88214306087729,,,,98.59409125139489,0.3300920865993433,,,,Buy,2018-05-22,2018-05-22
2018-05-23,30.0,30.0,30.0,,29.89336753126993,,,,98.59409125139489,0.30601851814578396,,,,Buy,2018-05-23,2018-05-23
2018-05-24,,,,,29.89336753126993,,,,98.59409125139489,0.30601851814578396,,,,Buy,2018-05-24,2018-05-24
2018-05-25,,,,,29.89336753126993,,,,98.59409125139489,0.30601851814578396,,,,Buy,2018-05-25,2018-05-25
2018-05-26,,,,,29.89336753126993,,,,98.59409125139489,0.30601851814578396,,,,Buy,2018-05-26,2018-05-26
2018-05-27,,,,,29.89336753126993,,,,98.59409125139489,0.30601851814578396,,,,Buy,2018-05-27,2018-05-27
2018-05-28,30.0,30.0,30.0,,29.90784400430216,,,,98.59409125139489,0.27663667536658565,,,,Buy,2018-05-28,2018-05-28
2018-05-29,30.0,30.0,30.0,,29.91662076579719,,,,98.59409125139489,0.2563809847777918,,,,Buy,2018-05-29,2018-05-29
2018-05-30,30.0,30.0,30.0,,29.924561645245078,,,,98.59409125139489,0.2375894210996492,,,,Buy,2018-05-30,2018-05-30
2018-05-31,30.0,30.0,30.0,,29.93174625045983,,,,98.59409125139489,0.22015911427375556,,,,Buy,2018-05-31,2018-05-31
2018-06-01,30.0,30.0,30.0,,29.938246607558895,,,,98.59409125139489,0.20399395520191632,,,,Buy,2018-06-01,2018-06-01
2018-06-02,,,,,29.938246607558895,,,,98.59409125139489,0.20399395520191632,,,,Buy,2018-06-02,2018-06-02
2018-06-03,,,,,29.938246607558895,,,,98.59409125139489,0.20399395520191632,,,,Buy,2018-06-03,2018-06-03
2018-06-04,30.0,30.0,30.0,,29.94528271298882,,,,98.59409125139489,0.18676110625740705,,,,Buy,2018-06-04,2018-06-04
2018-06-05,30.0,30.0,30.0,,29.95049388318036,,,,98.59409125139489,0.17302339410061407,,,,Buy,2018-06-05,2018-06-05
2018-06-06,30.0,30.0,30.0,,29.955208751448897,,,,98.59409125139489,0.16028845273445924,,,,Buy,2018-06-06,2018-06-06
2018-06-07,30.0,30.0,30.0,,29.95947458464424,,,,98.59409125139489,0.14848428553608173,,,,Buy,2018-06-07,2018-06-07
2018-06-08,30.0,30.0,30.0,,29.963334148011455,,,,98.59409125139489,0.1375438777819582,,,,Buy,2018-06-08,2018-06-08
2018-06-09,,,,,29.963334148011455,,,,98.59409125139489,0.1375438777819582,,,,Buy,2018-06-09,2018-06-09
2018-06-10,,,,,29.963334148011455,,,,98.59409125139489,0.1375438777819582,,,,Buy,2018-06-10,2018-06-10
2018-06-11,30.0,30.0,30.0,,29.967511810000076,,,,98.59409125139489,0.12587739787469943,,,,Buy,2018-06-11,2018-06-11
2018-06-12,30.0,30.0,30.0,,29.9706059233334,,,,98.59409125139489,0.11659257317224458,,,,Buy,2018-06-12,2018-06-12
2018-06-13,30.0,30.0,30.0,,29.97340535920641,,,,98.59409125139489,0.10798944757149442,,,,Buy,2018-06-13,2018-06-13
2018-06-14,20.0,20.0,20.0,,29.023557229758183,,,,0.18343961820536947,-0.6977023396948674,,,,Sell,2018-06-14,2018-06-14
2018-06-15,,,,,29.023557229758183,,,,0.18343961820536947,-0.6977023396948674,,,,Sell,2018-06-15,2018-06-15
2018-06-16,,,,,29.023557229758183,,,,0.18343961820536947,-0.6977023396948674,,,,Sell,2018-06-16,2018-06-16
2018-06-17,,,,,29.023557229758183,,,,0.18343961820536947,-0.6977023396948674,,,,Sell,2018-06-17,2018-06-17
2018-06-18,20.0,20.0,20.0,,27.900667157604428,,,,0.18343961820536947,-1.8123692617278415,,,,Sell,2018-06-18,2018-06-18
2018-06-19,20.0,20.0,20.0,,27.148222666404006,,,,0.18343961820536947,-2.1972814976936093,,,,Sell,2018-06-19,2018-06-19
