Date,PoslednaCena,Max,Min,SMA_20,EMA_20,WMA_20,HMA_20,TMA_20,RSI,MACD,CCI,ADX,Stoch,Signal,Start Date,End Date
2014-11-10,699.0,699.0,699.0,,699.0,,,,,,,0.0,,Hold,2014-11-10,2014-11-16
2014-11-17,768.0,768.0,768.0,,705.5714285714286,,,,,,,0.0,,Hold,2014-11-17,2014-11-23
2014-11-24,840.0,840.0,750.0,,718.374149659864,,,,,,,0.0,,Hold,2014-11-24,2014-11-30
2014-12-01,837.0,837.0,837.0,,729.6718496922579,,,,,,,0.0,,Hold,2014-12-01,2014-12-07
2014-12-08,750.0,750.0,750.0,,731.6078640072809,,,,,,,0.0,,Hold,2014-12-08,2014-12-14
2014-12-15,790.0,790.0,790.0,,737.1690198161114,,,,,,,0.0,,Hold,2014-12-15,2014-12-21
2014-12-22,690.0,690.0,690.0,,732.6767322145769,,,,,,,0.0,,Hold,2014-12-22,2014-12-28
2014-12-29,749.0,749.0,749.0,,734.231329146522,,,,,,,0.0,,Hold,2014-12-29,2015-01-04
2015-01-05,749.0,749.0,749.0,,735.6378692278056,,,,,,,0.0,,Hold,2015-01-05,2015-01-11
2015-01-12,749.0,749.0,749.0,,736.9104531108718,,,,,,,0.0,,Hold,2015-01-12,2015-01-18
2015-01-19,749.0,749.0,749.0,,738.0618385288841,,,,,,,0.0,,Hold,2015-01-19,2015-01-25
2015-01-26,676.0,676.0,676.0,,732.151187240419,,,,,,,0.0,,Hold,2015-01-26,2015-02-01
2015-02-02,676.0,676.0,676.0,,726.8034551222838,,,,,,,0.0,,Hold,2015-02-02,2015-02-08
2015-02-09,676.0,676.0,676.0,,721.9650308249235,,,,41.61728555350236,,,0.0,0.0,Hold,2015-02-09,2015-02-15
2015-02-16,656.0,656.0,656.0,,715.6826469368356,,,,38.72802461841293,,,0.0,0.0,Hold,2015-02-16,2015-02-22
2015-02-23,637.0,637.0,637.0,,708.1890615142797,,,,36.15972093816995,,,0.0,0.0,Hold,2015-02-23,2015-03-01
2015-03-02,620.0,620.0,620.0,,699.7901032748246,,,,33.987893662836356,,,0.0,0.0,Hold,2015-03-02,2015-03-08
2015-03-09,620.0,620.0,620.0,,692.1910458200794,,,,33.987893662836356,,,0.0,0.0,Hold,2015-03-09,2015-03-15
2015-03-16,619.0,619.0,619.0,,685.2204700276909,,,,33.849196040433156,,,0.0,0.0,Hold,2015-03-16,2015-03-22
