Date,PoslednaCena,Max,Min,SMA_20,EMA_20,WMA_20,HMA_20,TMA_20,RSI,MACD,CCI,ADX,Stoch,Signal,Start Date,End Date
2014-11-10,400.0,400.0,400.0,,400.0,,,,,,,0.0,,Hold,2014-11-10,2014-11-10
2014-11-11,400.0,400.0,400.0,,400.0,,,,,,,0.0,,Hold,2014-11-11,2014-11-11
2014-11-12,400.0,400.0,400.0,,400.0,,,,,,,0.0,,Hold,2014-11-12,2014-11-12
2014-11-13,400.0,400.0,400.0,,400.0,,,,,,,0.0,,Hold,2014-11-13,2014-11-13
2014-11-14,400.0,400.0,400.0,,400.0,,,,,,,0.0,,Hold,2014-11-14,2014-11-14
2014-11-15,,,,,400.0,,,,,,,0.0,,Hold,2014-11-15,2014-11-15
2014-11-16,,,,,400.0,,,,,,,0.0,,Hold,2014-11-16,2014-11-16
2014-11-17,400.0,400.0,400.0,,400.0,,,,,,,0.0,,Hold,2014-11-17,2014-11-17
2014-11-18,400.0,400.0,400.0,,400.0,,,,,,,0.0,,Hold,2014-11-18,2014-11-18
2014-11-19,400.0,400.0,400.0,,400.0,,,,,,,0.0,,Hold,2014-11-19,2014-11-19
2014-11-20,400.0,400.0,400.0,,400.0,,,,,,,0.0,,Hold,2014-11-20,2014-11-20
2014-11-21,400.0,400.0,400.0,,400.0,,,,,,,0.0,,Hold,2014-11-21,2014-11-21
2014-11-22,,,,,400.0,,,,,,,0.0,,Hold,2014-11-22,2014-11-22
2014-11-23,,,,,400.0,,,,100.0,,,0.0,,Sell,2014-11-23,2014-11-23
2014-11-24,400.0,400.0,400.0,,400.0,,,,100.0,,,0.0,,Sell,2014-11-24,2014-11-24
2014-11-25,400.0,400.0,400.0,,400.0,,,,100.0,,,0.0,,Sell,2014-11-25,2014-11-25
2014-11-26,400.0,400.0,400.0,,400.0,,,,100.0,,,0.0,,Sell,2014-11-26,2014-11-26
2014-11-27,400.0,400.0,400.0,,400.0,,,,100.0,,,0.0,,Sell,2014-11-27,2014-11-27
2014-11-28,400.0,400.0,400.0,,400.0,,,,100.0,,,0.0,,Sell,2014-11-28,2014-11-28
2014-11-29,,,,,400.0,,,,100.0,,,0.0,,Sell,2014-11-29,2014-11-29
2014-11-30,,,,,400.0,,,,100.0,,,0.0,,Sell,2014-11-30,2014-11-30
2014-12-01,400.0,400.0,400.0,,400.0,,,,100.0,,,0.0,,Sell,2014-12-01,2014-12-01
2014-12-02,400.0,400.0,400.0,,400.0,,,,100.0,,,0.0,,Sell,2014-12-02,2014-12-02
2014-12-03,,,,,400.0,,,,100.0,,,0.0,,Sell,2014-12-03,2014-12-03
2014-12-04,400.0,400.0,400.0,,400.0,,,,100.0,,,0.0,,Sell,2014-12-04,2014-12-04
2014-12-05,400.0,400.0,400.0,,400.0,,,,100.0,,,0.0,,Sell,2014-12-05,2014-12-05
2014-12-06,,,,,400.0,,,,100.0,,,0.0,,Sell,2014-12-06,2014-12-06
2014-12-07,,,,,400.0,,,,100.0,,,,,Sell,2014-12-07,2014-12-07
2014-12-08,,,,,400.0,,,,100.0,,,,,Sell,2014-12-08,2014-12-08
2014-12-09,400.0,400.0,400.0,,400.0,,,,100.0,,,,,Sell,2014-12-09,2014-12-09
2014-12-10,400.0,400.0,400.0,,400.0,,,,100.0,,,,,Sell,2014-12-10,2014-12-10
2014-12-11,400.0,400.0,400.0,,400.0,,,,100.0,,,,,Sell,2014-12-11,2014-12-11
2014-12-12,400.0,400.0,400.0,,400.0,,,,100.0,,,,,Sell,2014-12-12,2014-12-12
2014-12-13,,,,,400.0,,,,100.0,,,,,Sell,2014-12-13,2014-12-13
2014-12-14,,,,,400.0,,,,100.0,,,,,Sell,2014-12-14,2014-12-14
2014-12-15,400.0,400.0,400.0,,400.0,,,,100.0,,,,,Sell,2014-12-15,2014-12-15
2014-12-16,400.0,400.0,400.0,,400.0,,,,100.0,,,,,Sell,2014-12-16,2014-12-16
