Date,PoslednaCena,Max,Min,SMA_20,EMA_20,WMA_20,HMA_20,TMA_20,RSI,MACD,CCI,ADX,Stoch,Signal,Start Date,End Date
2020-02-03,1651.0,1651.0,1651.0,1590.5,1603.0888376531034,1607.3095238095239,1640.1,1580.565,84.99813497417804,19.02710704059973,145.87100663050032,41.67774909811703,100.0,Sell,2020-02-03,2020-02-09
2020-02-10,1651.0,1651.0,1651.0,1595.5,1607.651805495665,1613.0714285714287,1645.3000000000002,1581.0774999999999,84.99813497417804,20.44647421592822,138.57677902621725,43.700500587419825,100.0,Sell,2020-02-10,2020-02-16
2020-02-17,1651.0,1651.0,1651.0,1600.5,1611.7802049722684,1618.357142857143,1650.5,1581.7125,84.99813497417804,21.325505772485712,133.33333333333334,45.5787698274867,100.0,Sell,2020-02-17,2020-02-23
2020-02-24,1651.0,1651.0,1651.0,1605.5,1615.515423546338,1623.1666666666667,1655.6999999999998,1582.675,84.99813497417804,21.771180003150448,111.11111111111111,47.32287697897737,100.0,Sell,2020-02-24,2020-03-01
2020-03-02,1651.0,1651.0,1651.0,1610.5,1618.8949070181154,1627.5,1660.9,1584.0049999999999,84.99813497417804,21.872250354774906,95.23809523809524,48.9424050482187,100.0,Sell,2020-03-02,2020-03-08
2020-03-09,1651.0,1651.0,1651.0,1615.5,1621.952534921152,1631.357142857143,1666.1,1585.7024999999999,84.99813497417804,21.702180113400573,83.33333333333333,50.446252541085656,100.0,Sell,2020-03-09,2020-03-15
2020-03-16,1651.0,1651.0,1651.0,1620.5,1624.7189601667565,1634.7380952380952,1671.3000000000002,1587.7675,84.99813497417804,21.3216159059034,74.07407407407408,51.84268235589069,100.0,Sell,2020-03-16,2020-03-22
2020-03-23,1651.0,1651.0,1651.0,1625.5,1627.221916341351,1637.642857142857,1676.5,1590.2,84.99813497417804,20.780471687426598,66.66666666666667,53.13936718392392,100.0,Sell,2020-03-23,2020-03-29
2020-03-30,1651.0,1651.0,1651.0,1628.05,1629.4864957374127,1640.0714285714287,1673.95,1592.7549999999999,84.99813497417804,20.11968380471785,60.60606060606072,54.34343166709765,100.0,Sell,2020-03-30,2020-04-05
2020-04-06,1651.0,1651.0,1651.0,1630.6,1631.535400905278,1642.2571428571428,1671.4,1595.4325000000001,84.99813497417804,19.37268835467853,55.55555555555576,55.46149154433039,100.0,Sell,2020-04-06,2020-04-12
2020-04-13,1651.0,1651.0,1651.0,1633.15,1633.3891722476324,1644.2,1668.85,1598.2324999999998,84.99813497417804,18.56666413194489,51.282051282051086,56.499690001760804,100.0,Sell,2020-04-13,2020-04-19
2020-04-20,1651.0,1651.0,1651.0,1635.7,1635.066393938334,1645.9,1666.3,1601.155,84.99813497417804,17.723577756504483,47.61904761904752,57.46373142651761,,Buy,2020-04-20,2020-04-26
2020-04-27,1400.0,1400.0,1400.0,1625.7,1612.6791183251592,1623.452380952381,1626.1000000000001,1603.5725,10.41936776954546,-3.16173011891442,-424.80707698099036,59.01355521468844,0.0,Buy,2020-04-27,2020-05-03
