MSE_Code,Company,Last_Price,Price_Change_Pct,Avg_Price,Price_Max,Price_Min,Price_Volatility,Avg_Volume,Total_Turnover,Trading_Days,Trading_Frequency,Market_Activity_Score,Fundamental_Score,News_Count,First_Date,Last_Date,Recommendation
MPT,Макпетрол АД Скопје,85000.0,0.12,85253.6,89000.0,84000.0,1899.03,15.17,7876302.0,6,1.0,0.52,0.51,3,2024-07-31,2024-10-30,BUY
