MSE_Code,Company,Last_Price,Price_Change_Pct,Avg_Price,Price_Max,Price_Min,Price_Volatility,Avg_Volume,Total_Turnover,Trading_Days,Trading_Frequency,Market_Activity_Score,Fundamental_Score,News_Count,First_Date,Last_Date,Recommendation
KMB,Комерцијална Банка АД Скопје,24150.0,0.32,23989.21,24250.0,23700.0,124.85,426.01,127977173.0,10,1.0,0.77,0.62,2,2024-08-12,2024-10-30,STRONG BUY
