MSE_Code,Company,Last_Price,Price_Change_Pct,Avg_Price,Price_Max,Price_Min,Price_Volatility,Avg_Volume,Total_Turnover,Trading_Days,Trading_Frequency,Market_Activity_Score,Fundamental_Score,News_Count,First_Date,Last_Date,Recommendation
FAKM,Факом АД Скопје,6984.0,0.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,7,0.0,0.11,0.04,3,2024-08-01,2024-11-04,HOLD
