MSE_Code,Company,Last_Price,Price_Change_Pct,Avg_Price,Price_Max,Price_Min,Price_Volatility,Avg_Volume,Total_Turnover,Trading_Days,Trading_Frequency,Market_Activity_Score,Fundamental_Score,News_Count,First_Date,Last_Date,Recommendation
TEAL,ТЕАЛ АД Тетово,730.0,0.0,730.0,730.0,730.0,0.0,0.0,0.0,3,0.0,0.11,0.04,3,2024-07-30,2024-10-31,HOLD
