MSE_Code,Company,Last_Price,Price_Change_Pct,Avg_Price,Price_Max,Price_Min,Price_Volatility,Avg_Volume,Total_Turnover,Trading_Days,Trading_Frequency,Market_Activity_Score,Fundamental_Score,News_Count,First_Date,Last_Date,Recommendation
OKTA,ОКТА АД Скопје,5919.0,0.0,5919.02,5920.0,5919.0,0.0,65.0,3847410.0,10,0.4,0.28,0.23,2,2024-10-03,2024-10-31,HOLD
