MSE_Code,Company,Last_Price,Price_Change_Pct,Avg_Price,Price_Max,Price_Min,Price_Volatility,Avg_Volume,Total_Turnover,Trading_Days,Trading_Frequency,Market_Activity_Score,Fundamental_Score,News_Count,First_Date,Last_Date,Recommendation
UNI,УНИ Банка АД Скопје,7200.0,0.0,7097.79,7200.0,6900.0,106.9,25.0,1425000.0,8,0.5,0.33,0.28,3,2024-07-24,2024-10-30,HOLD
