MSE_Code,Company,Last_Price,Price_Change_Pct,Avg_Price,Price_Max,Price_Min,Price_Volatility,Avg_Volume,Total_Turnover,Trading_Days,Trading_Frequency,Market_Activity_Score,Fundamental_Score,News_Count,First_Date,Last_Date,Recommendation
FERS,Фершпед АД Скопје,2101.0,0.0,2101.0,2101.0,2101.0,0.0,0.0,0.0,7,0.0,0.11,0.04,3,2024-07-05,2024-10-31,HOLD
