Name,Date,PoslednaCena,Max,Min,ProsecnaCena,%Prom,Kolicina,Promet,Vkupno
VROS,08.11.2024,7838.0,7838.0,7838.0,7838.0,0.0,0.0,0.0,0.0
VROS,07.11.2024,7838.0,7838.0,7838.0,7838.0,0.0,0.0,0.0,0.0
VROS,06.11.2024,7838.0,7838.0,7838.0,7838.0,0.0,0.0,0.0,0.0
VROS,05.11.2024,7838.0,7838.0,7838.0,7838.0,0.0,0.0,0.0,0.0
VROS,04.11.2024,7838.0,7838.0,7838.0,7838.0,0.0,0.0,0.0,0.0
VROS,01.11.2024,7838.0,7838.0,7838.0,7838.0,0.0,0.0,0.0,0.0
VROS,31.10.2024,7838.0,7838.0,7838.0,7838.0,0.0,0.0,0.0,0.0
VROS,30.10.2024,7838.0,7838.0,7838.0,7838.0,0.0,0.0,0.0,0.0
VROS,29.10.2024,7838.0,7838.0,7838.0,7838.0,0.0,0.0,0.0,0.0
VROS,28.10.2024,7838.0,7838.0,7838.0,7838.0,0.0,0.0,0.0,0.0
VROS,25.10.2024,7838.0,7838.0,7838.0,7838.0,0.0,0.0,0.0,0.0
VROS,24.10.2024,7838.0,7838.0,7838.0,7838.0,0.0,0.0,0.0,0.0
VROS,22.10.2024,7838.0,7838.0,7838.0,7838.0,0.0,0.0,0.0,0.0
VROS,21.10.2024,7838.0,7838.0,7838.0,7838.0,0.0,0.0,0.0,0.0
VROS,18.10.2024,7838.0,7838.0,7838.0,7838.0,0.0,0.0,0.0,0.0
VROS,17.10.2024,7838.0,7838.0,7838.0,7838.0,0.0,0.0,0.0,0.0
VROS,16.10.2024,7838.0,7838.0,7838.0,7838.0,0.0,0.0,0.0,0.0
VROS,15.10.2024,7838.0,7838.0,7838.0,7838.0,0.0,0.0,0.0,0.0
VROS,14.10.2024,7838.0,7838.0,7838.0,7838.0,0.0,0.0,0.0,0.0
VROS,10.10.2024,7838.0,7838.0,7838.0,7838.0,0.0,0.0,0.0,0.0
VROS,09.10.2024,7838.0,7838.0,7838.0,7838.0,0.0,0.0,0.0,0.0
