Name,Date,PoslednaCena,Max,Min,ProsecnaCena,%Prom,Kolicina,Promet,Vkupno
FAKM,08.11.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,07.11.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,06.11.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,05.11.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,04.11.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,01.11.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,31.10.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,30.10.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,29.10.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,28.10.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,25.10.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,24.10.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,22.10.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,21.10.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,18.10.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,17.10.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,16.10.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,15.10.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,14.10.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,10.10.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,09.10.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,08.10.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,07.10.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,04.10.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,03.10.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,02.10.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,01.10.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,30.9.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,27.9.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,26.9.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,25.9.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,24.9.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,23.9.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,20.9.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,19.9.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,18.9.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,17.9.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,16.9.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,13.9.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,12.9.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
FAKM,11.9.2024,6984.0,6984.0,6984.0,6984.0,0.0,0.0,0.0,0.0
