Name,Date,PoslednaCena,Max,Min,ProsecnaCena,%Prom,Kolicina,Promet,Vkupno
SDOM,08.11.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,07.11.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,06.11.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,05.11.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,04.11.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,01.11.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,31.10.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,30.10.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,29.10.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,28.10.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,25.10.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,24.10.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,22.10.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,21.10.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,18.10.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,17.10.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,16.10.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,15.10.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,14.10.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,10.10.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,09.10.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,08.10.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,07.10.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,04.10.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,03.10.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,02.10.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,01.10.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,30.9.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,27.9.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,26.9.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,25.9.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,24.9.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,23.9.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,20.9.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,19.9.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,18.9.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,17.9.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,16.9.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,13.9.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,12.9.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,11.9.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,10.9.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,06.9.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,05.9.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,04.9.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,03.9.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,02.9.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,30.8.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,29.8.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,27.8.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,26.8.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,23.8.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,22.8.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,21.8.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,20.8.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,19.8.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,16.8.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,15.8.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,14.8.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,13.8.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,12.8.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,09.8.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,08.8.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,07.8.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,06.8.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,05.8.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,01.8.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,31.7.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,30.7.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,29.7.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
SDOM,26.7.2024,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
