Name,Date,PoslednaCena,Max,Min,ProsecnaCena,%Prom,Kolicina,Promet,Vkupno
ELMA,08.11.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,07.11.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,06.11.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,05.11.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,04.11.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,01.11.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,31.10.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,30.10.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,29.10.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,28.10.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,25.10.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,24.10.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,22.10.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,21.10.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,18.10.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,17.10.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,16.10.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,15.10.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,14.10.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,10.10.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,09.10.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,08.10.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,07.10.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,04.10.2024,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,02.1.2020,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,30.12.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,27.12.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,26.12.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,25.12.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,24.12.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,23.12.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,20.12.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,19.12.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,18.12.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,17.12.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,16.12.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,13.12.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,12.12.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,11.12.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,10.12.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,06.12.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,05.12.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,04.12.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,03.12.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,02.12.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,29.11.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,28.11.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,27.11.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,26.11.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,25.11.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,22.11.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,21.11.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,20.11.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,19.11.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,18.11.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,15.11.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,14.11.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,13.11.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,12.11.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,11.11.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,08.11.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,07.11.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,06.11.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,05.11.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
ELMA,04.11.2019,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0
